food,category,country,region,year,imports,exports,production,consumption,yield,price
Food,Category,Country,Region,Market Year,Imports (Metric Ton),Exports (Metric Ton),Domestic Production (Metric Ton),Domestic Consumption (Metric Ton),Yield (MT/HA),"U.S. import price (12 month average, US dollars per MT)"
Grapefruit,CITRUS,Canada,ARCTIC_AMERICA,2014,293000,0,0,,,
Grapefruit,CITRUS,China,EAST_ASIA,2014,28000,164000,8038000,,,
Grapefruit,CITRUS,Hong Kong,EAST_ASIA,2014,86000,18000,0,,,
Grapefruit,CITRUS,Japan,EAST_ASIA,2014,134000,0,0,,,
Grapefruit,CITRUS,European Union,EUROPE,2014,2252000,69000,527000,,,
Grapefruit,CITRUS,Italy,EUROPE,2014,0,0,0,,,
Grapefruit,CITRUS,Switzerland,EUROPE,2014,51000,0,0,,,
Grapefruit,CITRUS,Ukraine,EUROPE,2014,54000,0,0,,,
Grapefruit,CITRUS,Cuba,MIDDLE_AMERICA,2014,0,0,0,,,
Grapefruit,CITRUS,Mexico,MIDDLE_AMERICA,2014,8000,19000,415000,,,
Grapefruit,CITRUS,Cyprus,MIDDLE_EAST,2014,0,0,0,,,
Grapefruit,CITRUS,Israel,MIDDLE_EAST,2014,0,79000,208000,,,
Grapefruit,CITRUS,Russia,RUSSIA,2014,345000,0,0,,,
Grapefruit,CITRUS,South Africa,SUB_SAHARAN,2014,0,174000,305000,,,
Lemons & Limes,CITRUS,Canada,ARCTIC_AMERICA,2014,269000,0,0,,,
Lemons & Limes,CITRUS,Hong Kong,EAST_ASIA,2014,154000,31000,0,,,
Lemons & Limes,CITRUS,Japan,EAST_ASIA,2014,55000,0,8000,,,
Lemons & Limes,CITRUS,Croatia,EUROPE,2014,0,0,0,,,
Lemons & Limes,CITRUS,European Union,EUROPE,2014,2320000,587000,9441000,,,
Lemons & Limes,CITRUS,Greece,EUROPE,2014,0,0,0,,,
Lemons & Limes,CITRUS,Italy,EUROPE,2014,0,0,0,,,
Lemons & Limes,CITRUS,Serbia,EUROPE,2014,0,0,0,,,
Lemons & Limes,CITRUS,Spain,EUROPE,2014,0,0,0,,,
Lemons & Limes,CITRUS,Switzerland,EUROPE,2014,0,0,0,,,
Lemons & Limes,CITRUS,Ukraine,EUROPE,2014,277000,0,0,,,
Lemons & Limes,CITRUS,United Kingdom,EUROPE,2014,0,0,0,,,
Lemons & Limes,CITRUS,Mexico,MIDDLE_AMERICA,2014,7000,2337000,11144000,,,
Lemons & Limes,CITRUS,Cyprus,MIDDLE_EAST,2014,0,0,0,,,
Lemons & Limes,CITRUS,Israel,MIDDLE_EAST,2014,0,1000,51000,,,
Lemons & Limes,CITRUS,Saudi Arabia,MIDDLE_EAST,2014,311000,0,0,,,
Lemons & Limes,CITRUS,Turkey,MIDDLE_EAST,2014,2000,369000,680000,,,
Lemons & Limes,CITRUS,United Arab Emirates,MIDDLE_EAST,2014,275000,0,0,,,
Lemons & Limes,CITRUS,Russia,RUSSIA,2014,1060000,16000,0,,,
Lemons & Limes,CITRUS,Argentina,SOUTH_AMERICA,2014,1000,280000,1350000,,,
Lemons & Limes,CITRUS,South Africa,SUB_SAHARAN,2014,0,165000,260000,,,
Oranges,CITRUS,Canada,ARCTIC_AMERICA,2014,1280000,0,0,,,
Oranges,CITRUS,China,EAST_ASIA,2014,88000,83000,7000000,,,
Oranges,CITRUS,Hong Kong,EAST_ASIA,2014,1143000,287000,0,,,
Oranges,CITRUS,Japan,EAST_ASIA,2014,240000,0,12000,,,
Oranges,CITRUS,South Korea,EAST_ASIA,2014,152000,0,0,,,
Oranges,CITRUS,Croatia,EUROPE,2014,0,0,0,,,
Oranges,CITRUS,European Union,EUROPE,2014,5098000,1347000,36925000,,,
Oranges,CITRUS,Greece,EUROPE,2014,0,0,0,,,
Oranges,CITRUS,Italy,EUROPE,2014,0,0,0,,,
Oranges,CITRUS,Norway,EUROPE,2014,176000,0,0,,,
Oranges,CITRUS,Serbia,EUROPE,2014,0,0,0,,,
Oranges,CITRUS,Spain,EUROPE,2014,0,0,0,,,
Oranges,CITRUS,Switzerland,EUROPE,2014,307000,0,0,,,
Oranges,CITRUS,Ukraine,EUROPE,2014,514000,0,0,,,
Oranges,CITRUS,Costa Rica,MIDDLE_AMERICA,2014,283000,21000,3075000,,,
Oranges,CITRUS,Cuba,MIDDLE_AMERICA,2014,0,0,0,,,
Oranges,CITRUS,Guatemala,MIDDLE_AMERICA,2014,189000,0,695000,,,
Oranges,CITRUS,Mexico,MIDDLE_AMERICA,2014,35000,19000,3666000,,,
Oranges,CITRUS,Cyprus,MIDDLE_EAST,2014,0,0,0,,,
Oranges,CITRUS,Iran,MIDDLE_EAST,2014,0,0,0,,,
Oranges,CITRUS,Iraq,MIDDLE_EAST,2014,707000,0,1660000,,,
Oranges,CITRUS,Morocco,MIDDLE_EAST,2014,0,82000,784000,,,
Oranges,CITRUS,Saudi Arabia,MIDDLE_EAST,2014,1377000,1000,0,,,
Oranges,CITRUS,Turkey,MIDDLE_EAST,2014,29000,244000,1600000,,,
Oranges,CITRUS,United Arab Emirates,MIDDLE_EAST,2014,1011000,0,0,,,
Oranges,CITRUS,Russia,RUSSIA,2014,2011000,31000,0,,,
Oranges,CITRUS,Argentina,SOUTH_AMERICA,2014,0,162000,1115000,,,
Oranges,CITRUS,Brazil,SOUTH_AMERICA,2014,28000,40000,36843000,,,
Oranges,CITRUS,Malaysia,SOUTHEAST_ASIA,2014,477000,2000,207000,,,
Oranges,CITRUS,Singapore,SOUTHEAST_ASIA,2014,202000,24000,0,,,
Oranges,CITRUS,Vietnam,SOUTHEAST_ASIA,2014,175000,0,4632000,,,
Oranges,CITRUS,Mozambique,SUB_SAHARAN,2014,337000,0,208000,,,
Oranges,CITRUS,South Africa,SUB_SAHARAN,2014,0,1088000,1466000,,,
Tangerines & Mandarins,CITRUS,Canada,ARCTIC_AMERICA,2014,505000,0,0,,,
Tangerines & Mandarins,CITRUS,China,EAST_ASIA,2014,12000,702000,17000000,,,
Tangerines & Mandarins,CITRUS,Japan,EAST_ASIA,2014,37000,5000,1847000,,,
Tangerines & Mandarins,CITRUS,South Korea,EAST_ASIA,2014,0,7000,1253000,,,
Tangerines & Mandarins,CITRUS,European Union,EUROPE,2014,2120000,1333000,18286000,,,
Tangerines & Mandarins,CITRUS,Greece,EUROPE,2014,0,0,0,,,
Tangerines & Mandarins,CITRUS,Italy,EUROPE,2014,0,0,0,,,
Tangerines & Mandarins,CITRUS,Norway,EUROPE,2014,0,0,0,,,
Tangerines & Mandarins,CITRUS,Serbia,EUROPE,2014,0,0,0,,,
Tangerines & Mandarins,CITRUS,Spain,EUROPE,2014,0,0,0,,,
Tangerines & Mandarins,CITRUS,Switzerland,EUROPE,2014,0,0,0,,,
Tangerines & Mandarins,CITRUS,Ukraine,EUROPE,2014,473000,0,0,,,
Tangerines & Mandarins,CITRUS,Cuba,MIDDLE_AMERICA,2014,0,0,0,,,
Tangerines & Mandarins,CITRUS,Egypt,MIDDLE_EAST,2014,0,0,0,,,
Tangerines & Mandarins,CITRUS,Israel,MIDDLE_EAST,2014,0,78000,178000,,,
Tangerines & Mandarins,CITRUS,Russia,RUSSIA,2014,2005000,0,0,,,
Tangerines & Mandarins,CITRUS,Argentina,SOUTH_AMERICA,2014,0,187000,590000,,,
Tangerines & Mandarins,CITRUS,Afghanistan,SOUTH_ASIA,2014,0,0,0,,,
Tangerines & Mandarins,CITRUS,Indonesia,SOUTHEAST_ASIA,2014,529000,0,0,,,
Tangerines & Mandarins,CITRUS,Malaysia,SOUTHEAST_ASIA,2014,360000,0,0,,,
Tangerines & Mandarins,CITRUS,Philippines,SOUTHEAST_ASIA,2014,153000,0,124000,,,
Tangerines & Mandarins,CITRUS,Thailand,SOUTHEAST_ASIA,2014,94000,45000,5575000,,,
Tangerines & Mandarins,CITRUS,Vietnam,SOUTHEAST_ASIA,2014,532000,0,0,,,
Tangerines & Mandarins,CITRUS,South Africa,SUB_SAHARAN,2014,1000,519000,752000,,,
Butter,DAIRY,Canada,ARCTIC_AMERICA,2014,60,40,278,,,
Butter,DAIRY,Japan,EAST_ASIA,2014,22,18,68,,,
Butter,DAIRY,Taiwan,EAST_ASIA,2014,91,0,0,,,
Butter,DAIRY,European Union,EUROPE,2014,158,300,4200,,,
Butter,DAIRY,Ukraine,EUROPE,2014,14,7,93,,,
Butter,DAIRY,Mexico,MIDDLE_AMERICA,2014,257,7,847,,,
Butter,DAIRY,Algeria,MIDDLE_EAST,2014,0,0,0,,,
Butter,DAIRY,Australia,OCEANIA,2014,67,99,117,,,
Butter,DAIRY,New Zealand,OCEANIA,2014,48,554,527,,,
Butter,DAIRY,Russia,RUSSIA,2014,676,72,1191,,,
Butter,DAIRY,Brazil,SOUTH_AMERICA,2014,15,11,336,,,
Butter,DAIRY,United States,UNITED_STATES,2014,65,116,843,,,
Cheese,DAIRY,Canada,ARCTIC_AMERICA,2014,835,687,3754,,,
Cheese,DAIRY,Japan,EAST_ASIA,2014,251,15,49,,,
Cheese,DAIRY,South Korea,EAST_ASIA,2014,86,1,22,,,
Cheese,DAIRY,European Union,EUROPE,2014,153,1555,18655,,,
Cheese,DAIRY,Mexico,MIDDLE_AMERICA,2014,192,9,534,,,
Cheese,DAIRY,Algeria,MIDDLE_EAST,2014,0,0,0,,,
Cheese,DAIRY,Australia,OCEANIA,2014,178,368,650,,,
Cheese,DAIRY,New Zealand,OCEANIA,2014,122,683,639,,,
Cheese,DAIRY,Brazil,SOUTH_AMERICA,2014,52,5,1458,,,
Cheese,DAIRY,United States,UNITED_STATES,2014,572,724,4938,,,
Milk,DAIRY,Canada,ARCTIC_AMERICA,2014,344,331,36256,,,
Milk,DAIRY,China,EAST_ASIA,2014,940,0,216,,,
Milk,DAIRY,Japan,EAST_ASIA,2014,288,160,31761,,,
Milk,DAIRY,South Korea,EAST_ASIA,2014,224,64,8850,,,
Milk,DAIRY,Taiwan,EAST_ASIA,2014,48,0,1594,,,
Milk,DAIRY,European Union,EUROPE,2014,308,7558,638870,,,
Milk,DAIRY,Ukraine,EUROPE,2014,63,265,245430,,,
Milk,DAIRY,Mexico,MIDDLE_AMERICA,2014,872,40,1420,,,
Milk,DAIRY,Algeria,MIDDLE_EAST,2014,636,136,0,,,
Milk,DAIRY,Australia,OCEANIA,2014,766,2790,65298,,,
Milk,DAIRY,New Zealand,OCEANIA,2014,949,7819,52960,,,
Milk,DAIRY,Russia,RUSSIA,2014,324,20,72262,,,
Milk,DAIRY,Argentina,SOUTH_AMERICA,2014,236,1181,26666,,,
Milk,DAIRY,Brazil,SOUTH_AMERICA,2014,732,172,94752,,,
Milk,DAIRY,Chile,SOUTH_AMERICA,2014,320,396,780,,,
Milk,DAIRY,Afghanistan,SOUTH_ASIA,2014,0,0,0,,,
Milk,DAIRY,India,SOUTH_ASIA,2014,204,564,333460,,,
Milk,DAIRY,Indonesia,SOUTHEAST_ASIA,2014,1144,68,288,,,
Milk,DAIRY,Philippines,SOUTHEAST_ASIA,2014,579,72,124,,,
Milk,DAIRY,United States,UNITED_STATES,2014,0,0,2516850,,,
Apples,FRUIT,Kazakhstan,CENTRAL_ASIA,2014,745400,86700,2603400,,,
Apples,FRUIT,Kyrgyzstan,CENTRAL_ASIA,2014,36500,34200,90000,,,
Apples,FRUIT,Hong Kong,EAST_ASIA,2014,349500,152200,0,,,
Apples,FRUIT,Japan,EAST_ASIA,2014,6700,221700,21196400,,,
Apples,FRUIT,Taiwan,EAST_ASIA,2014,267700,0,7706,,,
Apples,FRUIT,Croatia,EUROPE,2014,0,0,0,,,
Apples,FRUIT,European Union,EUROPE,2014,7103156,7213939,168157600,,,
Apples,FRUIT,Germany,EUROPE,2014,0,0,0,,,
Apples,FRUIT,Greece,EUROPE,2014,0,0,0,,,
Apples,FRUIT,Hungary,EUROPE,2014,0,0,0,,,
Apples,FRUIT,Italy,EUROPE,2014,0,0,0,,,
Apples,FRUIT,Serbia,EUROPE,2014,279000,549600,4817000,,,
Apples,FRUIT,Slovakia,EUROPE,2014,0,0,0,,,
Apples,FRUIT,Ukraine,EUROPE,2014,1036700,220000,17676400,,,
Apples,FRUIT,Costa Rica,MIDDLE_AMERICA,2014,32400,0,0,,,
Apples,FRUIT,Guatemala,MIDDLE_AMERICA,2014,28300,3400,88000,,,
Apples,FRUIT,Honduras,MIDDLE_AMERICA,2014,44700,200,0,,,
Apples,FRUIT,Mexico,MIDDLE_AMERICA,2014,265500,200,752000,,,
Apples,FRUIT,Iran,MIDDLE_EAST,2014,0,0,0,,,
Apples,FRUIT,Libya,MIDDLE_EAST,2014,190500,0,0,,,
Apples,FRUIT,Saudi Arabia,MIDDLE_EAST,2014,156200,0,0,,,
Apples,FRUIT,Turkey,MIDDLE_EAST,2014,6600,128000,11200000,,,
Apples,FRUIT,United Arab Emirates,MIDDLE_EAST,2014,559500,0,0,,,
Apples,FRUIT,Australia,OCEANIA,2014,1600,105500,6448000,,,
Apples,FRUIT,New Zealand,OCEANIA,2014,1100,284500,960000,,,
Apples,FRUIT,Azerbaijan,RUSSIA,2014,66300,598300,3804200,,,
Apples,FRUIT,Russia,RUSSIA,2014,1110700,500,1820000,,,
Apples,FRUIT,Argentina,SOUTH_AMERICA,2014,300,395500,3840000,,,
Apples,FRUIT,Brazil,SOUTH_AMERICA,2014,545400,865400,18269000,,,
Apples,FRUIT,Colombia,SOUTH_AMERICA,2014,196400,0,4000,,,
Apples,FRUIT,Ecuador,SOUTH_AMERICA,2014,58200,0,0,,,
Apples,FRUIT,Peru,SOUTH_AMERICA,2014,86200,0,0,,,
Apples,FRUIT,Uruguay,SOUTH_AMERICA,2014,7600,22900,58200,,,
Apples,FRUIT,Venezuela,SOUTH_AMERICA,2014,24500,0,0,,,
Apples,FRUIT,Bangladesh,SOUTH_ASIA,2014,429000,0,0,,,
Apples,FRUIT,India,SOUTH_ASIA,2014,375300,164900,26213600,,,
Apples,FRUIT,Sri Lanka,SOUTH_ASIA,2014,38700,0,0,,,
Apples,FRUIT,Indonesia,SOUTHEAST_ASIA,2014,175400,0,0,,,
Apples,FRUIT,Malaysia,SOUTHEAST_ASIA,2014,308900,0,0,,,
Apples,FRUIT,Singapore,SOUTHEAST_ASIA,2014,99600,16200,28000,,,
Apples,FRUIT,Vietnam,SOUTHEAST_ASIA,2014,218400,0,0,,,
Apples,FRUIT,South Africa,SUB_SAHARAN,2014,0,388800,1626400,,,
Apples,FRUIT,United States,UNITED_STATES,2014,347263,1571004,17206850,,,
Cherries,FRUIT,Kyrgyzstan,CENTRAL_ASIA,2014,0,9800,28000,,,
Cherries,FRUIT,Hong Kong,EAST_ASIA,2014,37667,0,0,,,
Cherries,FRUIT,Taiwan,EAST_ASIA,2014,14984,0,0,,,
Cherries,FRUIT,Austria,EUROPE,2014,0,0,0,,,
Cherries,FRUIT,France,EUROPE,2014,0,0,0,,,
Cherries,FRUIT,Germany,EUROPE,2014,0,0,0,,,
Cherries,FRUIT,Greece,EUROPE,2014,0,0,0,,,
Cherries,FRUIT,Hungary,EUROPE,2014,0,0,0,,,
Cherries,FRUIT,Italy,EUROPE,2014,0,0,0,,,
Cherries,FRUIT,Netherlands,EUROPE,2014,0,0,0,,,
Cherries,FRUIT,Poland,EUROPE,2014,0,0,0,,,
Cherries,FRUIT,Spain,EUROPE,2014,0,0,0,,,
Cherries,FRUIT,Iran,MIDDLE_EAST,2014,0,0,0,,,
Cherries,FRUIT,Australia,OCEANIA,2014,2924,2923,22500,,,
Cherries,FRUIT,New Zealand,OCEANIA,2014,0,0,0,,,
Cherries,FRUIT,Chile,SOUTH_AMERICA,2014,0,50700,130650,,,
Grapes,FRUIT,Canada,ARCTIC_AMERICA,2014,358000,3800,11200,,,
Grapes,FRUIT,China,EAST_ASIA,2014,539600,333100,44170000,,,
Grapes,FRUIT,Hong Kong,EAST_ASIA,2014,660500,501600,720000,,,
Grapes,FRUIT,Japan,EAST_ASIA,2014,168800,3400,1607200,,,
Grapes,FRUIT,South Korea,EAST_ASIA,2014,391100,3650,8491200,,,
Grapes,FRUIT,European Union,EUROPE,2014,3553400,800235,23322594,,,
Grapes,FRUIT,Ukraine,EUROPE,2014,84100,0,1280000,,,
Grapes,FRUIT,Mexico,MIDDLE_AMERICA,2014,211200,455700,1475614,,,
Grapes,FRUIT,Turkey,MIDDLE_EAST,2014,1400,444500,8800000,,,
Grapes,FRUIT,Australia,OCEANIA,2014,109200,566100,2408000,,,
Grapes,FRUIT,New Zealand,OCEANIA,2014,13000,0,0,,,
Grapes,FRUIT,Azerbaijan,RUSSIA,2014,9200,700,0,,,
Grapes,FRUIT,Russia,RUSSIA,2014,780900,400,227000,,,
Grapes,FRUIT,Argentina,SOUTH_AMERICA,2014,600,123200,744000,,,
Grapes,FRUIT,Brazil,SOUTH_AMERICA,2014,32600,43200,2600000,,,
Grapes,FRUIT,Peru,SOUTH_AMERICA,2014,12300,733200,5646000,,,
Grapes,FRUIT,India,SOUTH_ASIA,2014,17500,686600,29070200,,,
Grapes,FRUIT,Indonesia,SOUTHEAST_ASIA,2014,92400,0,0,,,
Grapes,FRUIT,South Africa,SUB_SAHARAN,2014,8700,543600,1176220,,,
Grapes,FRUIT,United States,UNITED_STATES,2014,2864353,1665429,8537486,,,
Peaches & Nectarines,FRUIT,Belgium,EUROPE,2014,0,0,0,,,
Peaches & Nectarines,FRUIT,France,EUROPE,2014,0,0,0,,,
Peaches & Nectarines,FRUIT,Germany,EUROPE,2014,0,0,0,,,
Peaches & Nectarines,FRUIT,Greece,EUROPE,2014,0,0,0,,,
Peaches & Nectarines,FRUIT,Italy,EUROPE,2014,0,0,0,,,
Peaches & Nectarines,FRUIT,Netherlands,EUROPE,2014,0,0,0,,,
Peaches & Nectarines,FRUIT,Poland,EUROPE,2014,0,0,0,,,
Peaches & Nectarines,FRUIT,Portugal,EUROPE,2014,0,0,0,,,
Peaches & Nectarines,FRUIT,Serbia,EUROPE,2014,0,0,0,,,
Peaches & Nectarines,FRUIT,Spain,EUROPE,2014,0,0,0,,,
Peaches & Nectarines,FRUIT,United Kingdom,EUROPE,2014,0,0,0,,,
Peaches & Nectarines,FRUIT,Iraq,MIDDLE_EAST,2014,0,0,0,,,
Peaches & Nectarines,FRUIT,Saudi Arabia,MIDDLE_EAST,2014,31742,8,0,,,
Peaches & Nectarines,FRUIT,Russia,RUSSIA,2014,583096,155,251600,,,
Pears,FRUIT,Canada,ARCTIC_AMERICA,2014,218600,100,43400,,,
Pears,FRUIT,China,EAST_ASIA,2014,7100,708400,68600000,,,
Pears,FRUIT,Hong Kong,EAST_ASIA,2014,90100,5100,5000,,,
Pears,FRUIT,Japan,EAST_ASIA,2014,2500,21700,8742200,,,
Pears,FRUIT,Taiwan,EAST_ASIA,2014,23800,0,0,,,
Pears,FRUIT,Norway,EUROPE,2014,35300,0,0,,,
Pears,FRUIT,Switzerland,EUROPE,2014,27500,700,144000,,,
Pears,FRUIT,Mexico,MIDDLE_AMERICA,2014,90400,0,48000,,,
Pears,FRUIT,Iran,MIDDLE_EAST,2014,1000,0,0,,,
Pears,FRUIT,Saudi Arabia,MIDDLE_EAST,2014,32200,0,0,,,
Pears,FRUIT,United Arab Emirates,MIDDLE_EAST,2014,98600,0,0,,,
Pears,FRUIT,Australia,OCEANIA,2014,35500,97900,3107600,,,
Pears,FRUIT,New Zealand,OCEANIA,2014,7200,10100,56200,,,
Pears,FRUIT,Russia,RUSSIA,2014,788500,100,539800,,,
Pears,FRUIT,Argentina,SOUTH_AMERICA,2014,650,1807400,5960000,,,
Pears,FRUIT,Brazil,SOUTH_AMERICA,2014,189700,0,40000,,,
Pears,FRUIT,Colombia,SOUTH_AMERICA,2014,58100,0,0,,,
Pears,FRUIT,Ecuador,SOUTH_AMERICA,2014,13800,0,0,,,
Pears,FRUIT,Peru,SOUTH_AMERICA,2014,33600,0,0,,,
Pears,FRUIT,Venezuela,SOUTH_AMERICA,2014,10300,0,0,,,
Pears,FRUIT,India,SOUTH_ASIA,2014,125100,2500,7395800,,,
Pears,FRUIT,Indonesia,SOUTHEAST_ASIA,2014,231800,0,0,,,
Pears,FRUIT,Malaysia,SOUTHEAST_ASIA,2014,73100,0,0,,,
Pears,FRUIT,Philippines,SOUTHEAST_ASIA,2014,26200,0,0,,,
Pears,FRUIT,Singapore,SOUTHEAST_ASIA,2014,42000,6100,8000,,,
Pears,FRUIT,Thailand,SOUTHEAST_ASIA,2014,67700,0,0,,,
Pears,FRUIT,Vietnam,SOUTHEAST_ASIA,2014,62900,0,0,,,
Pears,FRUIT,United States,UNITED_STATES,2014,543277,1131583,11647928,,,
Raisins,FRUIT,Uzbekistan,CENTRAL_ASIA,2014,0,120200,135000,,,
Raisins,FRUIT,China,EAST_ASIA,2014,20900,32700,150000,,,
Raisins,FRUIT,Japan,EAST_ASIA,2014,30000,0,0,,,
Raisins,FRUIT,South Korea,EAST_ASIA,2014,5100,0,0,,,
Raisins,FRUIT,European Union,EUROPE,2014,325600,7400,10000,,,
Raisins,FRUIT,Greece,EUROPE,2014,0,0,0,,,
Raisins,FRUIT,Norway,EUROPE,2014,7900,0,0,,,
Raisins,FRUIT,Switzerland,EUROPE,2014,4200,0,0,,,
Raisins,FRUIT,Ukraine,EUROPE,2014,20900,0,0,,,
Raisins,FRUIT,Mexico,MIDDLE_AMERICA,2014,17400,2100,9000,,,
Raisins,FRUIT,Iran,MIDDLE_EAST,2014,0,280400,340000,,,
Raisins,FRUIT,Iraq,MIDDLE_EAST,2014,39200,0,0,,,
Raisins,FRUIT,Morocco,MIDDLE_EAST,2014,1700,0,0,,,
Raisins,FRUIT,Turkey,MIDDLE_EAST,2014,11300,488267,560000,,,
Raisins,FRUIT,United Arab Emirates,MIDDLE_EAST,2014,45400,0,0,,,
Raisins,FRUIT,Australia,OCEANIA,2014,23800,2700,12500,,,
Raisins,FRUIT,New Zealand,OCEANIA,2014,7500,0,0,,,
Raisins,FRUIT,Argentina,SOUTH_AMERICA,2014,0,29050,32000,,,
Raisins,FRUIT,Brazil,SOUTH_AMERICA,2014,25400,0,0,,,
Raisins,FRUIT,Colombia,SOUTH_AMERICA,2014,7400,0,0,,,
Raisins,FRUIT,Peru,SOUTH_AMERICA,2014,6200,0,0,,,
Raisins,FRUIT,Venezuela,SOUTH_AMERICA,2014,4400,0,0,,,
Raisins,FRUIT,Malaysia,SOUTHEAST_ASIA,2014,7900,0,0,,,
Raisins,FRUIT,Philippines,SOUTHEAST_ASIA,2014,4000,0,0,,,
Raisins,FRUIT,South Africa,SUB_SAHARAN,2014,400,56700,83900,,,
Raisins,FRUIT,United States,UNITED_STATES,2014,826852,1292453,1663869,,,
Barley,GRAIN,Kazakhstan,CENTRAL_ASIA,2014,839000,1570000,5406000,,,
Barley,GRAIN,Kyrgyzstan,CENTRAL_ASIA,2014,63000,33000,220000,,,
Barley,GRAIN,Tajikistan,CENTRAL_ASIA,2014,4000,0,126000,,,
Barley,GRAIN,Turkmenistan,CENTRAL_ASIA,2014,0,0,20000,,,
Barley,GRAIN,Taiwan,EAST_ASIA,2014,53000,0,0,,,
Barley,GRAIN,Albania,EUROPE,2014,1000,0,7000,,,
Barley,GRAIN,Belarus,EUROPE,2014,793000,589000,3896000,,,
Barley,GRAIN,Bosnia and Herzegovina,EUROPE,2014,458000,177000,784000,,,
Barley,GRAIN,Macedonia,EUROPE,2014,55000,51000,306000,,,
Barley,GRAIN,Moldova,EUROPE,2014,50000,43000,118000,,,
Barley,GRAIN,Switzerland,EUROPE,2014,563000,270000,226000,,,
Barley,GRAIN,Ukraine,EUROPE,2014,1172000,3007000,6935000,,,
Barley,GRAIN,Mexico,MIDDLE_AMERICA,2014,389000,239000,550000,,,
Barley,GRAIN,Egypt,MIDDLE_EAST,2014,256000,99000,1510000,,,
Barley,GRAIN,Iran,MIDDLE_EAST,2014,1668000,1348000,3580000,,,
Barley,GRAIN,Israel,MIDDLE_EAST,2014,476000,82000,30000,,,
Barley,GRAIN,Jordan,MIDDLE_EAST,2014,185000,29000,10000,,,
Barley,GRAIN,Kuwait,MIDDLE_EAST,2014,764000,0,0,,,
Barley,GRAIN,Lebanon,MIDDLE_EAST,2014,278000,53000,124000,,,
Barley,GRAIN,Libya,MIDDLE_EAST,2014,225000,23000,98000,,,
Barley,GRAIN,Morocco,MIDDLE_EAST,2014,889000,189000,1200000,,,
Barley,GRAIN,Saudi Arabia,MIDDLE_EAST,2014,93215000,23323000,403000,,,
Barley,GRAIN,Syria,MIDDLE_EAST,2014,668000,418000,800000,,,
Barley,GRAIN,Tunisia,MIDDLE_EAST,2014,740000,290000,400000,,,
Barley,GRAIN,Turkey,MIDDLE_EAST,2014,1724000,1374000,12800000,,,
Barley,GRAIN,United Arab Emirates,MIDDLE_EAST,2014,1065000,0,0,,,
Barley,GRAIN,Yemen,MIDDLE_EAST,2014,0,0,100000,,,
Barley,GRAIN,Australia,OCEANIA,2014,549000,5021000,7472000,,,
Barley,GRAIN,New Zealand,OCEANIA,2014,177000,116000,1064000,,,
Barley,GRAIN,Armenia,RUSSIA,2014,136000,96000,760000,,,
Barley,GRAIN,Azerbaijan,RUSSIA,2014,290000,153000,1903000,,,
Barley,GRAIN,Georgia,RUSSIA,2014,25000,4000,64000,,,
Barley,GRAIN,Argentina,SOUTH_AMERICA,2014,214000,3914000,5000000,,,
Barley,GRAIN,Brazil,SOUTH_AMERICA,2014,1389000,390000,876000,,,
Barley,GRAIN,Chile,SOUTH_AMERICA,2014,220000,33000,233000,,,
Barley,GRAIN,Colombia,SOUTH_AMERICA,2014,311000,56000,20000,,,
Barley,GRAIN,Ecuador,SOUTH_AMERICA,2014,453000,21000,505000,,,
Barley,GRAIN,Peru,SOUTH_AMERICA,2014,1197000,189000,2691000,,,
Barley,GRAIN,Uruguay,SOUTH_AMERICA,2014,535000,330000,770000,,,
Barley,GRAIN,Bangladesh,SOUTH_ASIA,2014,0,0,7000,,,
Barley,GRAIN,Bhutan,SOUTH_ASIA,2014,1000,0,5000,,,
Barley,GRAIN,Bolivia,SOUTH_ASIA,2014,0,0,70000,,,
Barley,GRAIN,Nepal,SOUTH_ASIA,2014,0,0,30000,,,
Barley,GRAIN,Pakistan,SOUTH_ASIA,2014,11000,6000,265000,,,
Barley,GRAIN,Ethiopia,SUB_SAHARAN,2014,532000,609000,6827000,,,
Barley,GRAIN,Kenya,SUB_SAHARAN,2014,0,3000,73000,,,
Barley,GRAIN,South Africa,SUB_SAHARAN,2014,326000,276000,610000,,,
Barley,GRAIN,Zimbabwe,SUB_SAHARAN,2014,55000,15000,185000,,,
Barley,GRAIN,United States,UNITED_STATES,2014,9431000,8467000,17433000,,,
Corn,GRAIN,Canada,ARCTIC_AMERICA,2014,3981000,5159000,24419000,,,
Corn,GRAIN,Kazakhstan,CENTRAL_ASIA,2014,42000,42000,500000,,,
Corn,GRAIN,Kyrgyzstan,CENTRAL_ASIA,2014,38000,38000,450000,,,
Corn,GRAIN,Tajikistan,CENTRAL_ASIA,2014,5000,0,80000,,,
Corn,GRAIN,Turkmenistan,CENTRAL_ASIA,2014,0,0,50000,,,
Corn,GRAIN,Uzbekistan,CENTRAL_ASIA,2014,50000,30000,280000,,,
Corn,GRAIN,China,EAST_ASIA,2014,62037000,67651000,205614000,,,
Corn,GRAIN,Hong Kong,EAST_ASIA,2014,28000,0,0,,,
Corn,GRAIN,Japan,EAST_ASIA,2014,15022000,523000,1000,,,
Corn,GRAIN,North Korea,EAST_ASIA,2014,100000,0,2000000,,,
Corn,GRAIN,Taiwan,EAST_ASIA,2014,34795000,3824000,279000,,,
Corn,GRAIN,Albania,EUROPE,2014,504000,15000,3303000,,,
Corn,GRAIN,Belarus,EUROPE,2014,1029000,1516000,3287000,,,
